X,Y,objectid,class,gisassetid,material,owns,maintains,lasteditor,horzontalprecision,surveytype,surveydate,mode
147.13086813396157,-41.446126651744514,180,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,submetre,2011-04-07T00:00:00.000Z,
147.130876437100142,-41.445453909932048,181,Seat with back,455346,STEEL,LCC Parks,LCC Parks,ORDERSR,,submetre,2011-04-07T00:00:00.000Z,
147.131091084256212,-41.445601870151236,182,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,submetre,2011-04-07T00:00:00.000Z,
147.13134200031908,-41.44554055789871,183,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,submetre,2011-04-07T00:00:00.000Z,
147.13938997035018,-41.428887230893039,184,Seat without back,,STEEL,LCC YPIPA,LCC YPIPA,ORDERSR,,digitised,2017-04-20T00:00:00.000Z,
147.139344922452466,-41.428976599047623,185,Seat without back,,STEEL,LCC YPIPA,LCC YPIPA,ORDERSR,,digitised,2017-04-20T00:00:00.000Z,
147.139563380959942,-41.429039000766288,186,Seat without back,,STEEL,LCC YPIPA,LCC YPIPA,ORDERSR,,digitised,2017-04-20T00:00:00.000Z,
147.139605791412521,-41.428943221442317,187,Seat without back,,STEEL,LCC YPIPA,LCC YPIPA,ORDERSR,,digitised,2017-04-20T00:00:00.000Z,
147.132112737168512,-41.437022428675391,188,Seat with back,,STEEL,LCC Parks,LCC Parks,ORDERSR,,submetre,2017-04-20T00:00:00.000Z,
147.132086690269972,-41.437293114742907,189,Seat with back,,STEEL,LCC Parks,LCC Parks,ORDERSR,,submetre,2017-04-20T00:00:00.000Z,
147.130628142676215,-41.43458200986472,190,Seat without back,,PLASRECY,LCC Parks,LCC Parks,ORDERSR,,submetre,2017-04-20T00:00:00.000Z,
147.131055279133705,-41.434419889839511,191,Seat without back,,PLASRECY,LCC Parks,LCC Parks,ORDERSR,,submetre,2017-04-20T00:00:00.000Z,
147.13146339817763,-41.434264454646488,192,Seat without back,,PLASRECY,LCC Parks,LCC Parks,ORDERSR,,submetre,2017-04-20T00:00:00.000Z,
147.132164651428297,-41.433989506276838,193,Seat with back,,PLASRECY,LCC Parks,LCC Parks,ORDERSR,,submetre,2016-01-06T00:00:00.000Z,
147.132270715873574,-41.433862849854073,194,Seat with back,,PLASRECY,LCC Parks,LCC Parks,ORDERSR,,submetre,2016-06-01T00:00:00.000Z,
147.132376617206575,-41.433737411340033,195,Seat with back,,PLASRECY,LCC Parks,LCC Parks,ORDERSR,,submetre,2016-06-01T00:00:00.000Z,
147.129700824327671,-41.434990764324652,196,Seat without back,,TIMBER,LCC Parks,LCC Parks,CORNWELLL,0.100000,Surveyed & GPS RTK,2018-03-13T00:00:00.000Z,active
147.131321454946914,-41.437736989258141,197,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,submetre,2017-04-20T00:00:00.000Z,
147.131071782698029,-41.438189210622816,198,Seat with back,,STEEL,LCC Parks,LCC Parks,ORDERSR,,submetre,2017-04-20T00:00:00.000Z,
147.131010589967417,-41.438092367207673,199,Seat with back,,STEEL,LCC Parks,LCC Parks,ORDERSR,,submetre,2017-04-20T00:00:00.000Z,
147.131104686133199,-41.438029340487965,200,Seat with back,,STEEL,LCC Parks,LCC Parks,ORDERSR,,submetre,2017-04-20T00:00:00.000Z,
147.131468867097908,-41.438745403290795,201,Seat with back,,STEEL,LCC Roads,LCC Roads,ORDERSR,,submetre,2017-04-20T00:00:00.000Z,
147.131531181763592,-41.43881094033781,202,Seat with back,,STEEL,LCC Roads,LCC Roads,ORDERSR,,submetre,2017-04-20T00:00:00.000Z,
147.132504817428327,-41.438616738186731,203,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,submetre,2017-04-20T00:00:00.000Z,
147.132473714849795,-41.438750609948286,204,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,submetre,2017-04-20T00:00:00.000Z,
147.132421483836509,-41.438949938644143,205,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,submetre,2017-04-20T00:00:00.000Z,
147.132465832267229,-41.439041880767164,206,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,submetre,2017-04-20T00:00:00.000Z,
147.133503969762501,-41.43864329569837,207,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,submetre,2011-05-11T00:00:00.000Z,
147.13376534905467,-41.43853384583192,208,Seat with back,, ,LCC Roads,LCC Roads,ORDERSR,,submetre,2011-05-11T00:00:00.000Z,
147.171657105762279,-41.484688515953081,209,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,submetre,2011-06-28T00:00:00.000Z,
147.171750888202439,-41.484638118760692,210,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,submetre,2011-06-28T00:00:00.000Z,
147.171721753869576,-41.484524204208981,211,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,submetre,2011-06-28T00:00:00.000Z,
147.177293332935818,-41.482196790428908,212,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,submetre,2011-06-28T00:00:00.000Z,
147.17713254155376,-41.481945291776626,213,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,submetre,2011-06-28T00:00:00.000Z,
147.175199276489224,-41.465978534167725,214,Seat with back,,,LCC Roads,LCC Roads,ORDERSR,,submetre,2011-06-30T00:00:00.000Z,
147.141636464076157,-41.409753658984414,215,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,sm,2011-08-03T00:00:00.000Z,
147.14244888447007,-41.412537422865526,216,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,sm,2011-08-03T00:00:00.000Z,
147.144530445581779,-41.411838189075858,217,Seat without back,, ,LCC Parks,LCC Parks,ORDERSR,,sm,2011-08-03T00:00:00.000Z,
147.139073556269068,-41.412344692218731,218,Seat without back,, ,LCC Parks,LCC Parks,ORDERSR,,sm,2011-08-03T00:00:00.000Z,
147.141636464076157,-41.409753658984414,219,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,sm,2011-08-03T00:00:00.000Z,
147.14244888447007,-41.412537422865526,220,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,sm,2011-08-03T00:00:00.000Z,
147.139260788951503,-41.40912487704972,221,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2011-08-05T00:00:00.000Z,
147.13924044774862,-41.40918929245025,222,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2011-08-05T00:00:00.000Z,
147.139311607841421,-41.409270001725872,223,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2011-08-05T00:00:00.000Z,
147.139357356391429,-41.4093373393384,224,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2011-08-05T00:00:00.000Z,
147.139500973824738,-41.409279817561277,225,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,submetre,2011-08-05T00:00:00.000Z,
147.145700159114227,-41.409531503762061,226,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,submetre,2011-08-05T00:00:00.000Z,
147.134335946183853,-41.411076652370014,227,Seat without back,, ,LCC Parks,LCC Parks,ORDERSR,,submetre,2011-08-03T00:00:00.000Z,
147.141960405427398,-41.409296110914994,228,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,submetre,2011-08-03T00:00:00.000Z,
147.141990448127814,-41.409367787798281,229,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,submetre,2011-08-03T00:00:00.000Z,
147.14392793518104,-41.417278664491356,230,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,,,
147.144673794753402,-41.431624174826318,231,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,sm,2017-04-20T00:00:00.000Z,
147.142657031146456,-41.43243890646302,232,Seat without back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,e,2017-04-20T00:00:00.000Z,
147.14269657938803,-41.432436366828547,233,Seat without back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,e,2017-04-20T00:00:00.000Z,
147.142722463700323,-41.432399323570579,234,Seat without back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,e,2017-04-20T00:00:00.000Z,
147.142687834479432,-41.432370598188371,235,Seat without back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,e,2017-04-20T00:00:00.000Z,
147.142634691493413,-41.432385504035572,236,Seat without back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,e,2017-04-20T00:00:00.000Z,
147.142625740756557,-41.432416508334029,237,Seat without back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,e,2017-04-20T00:00:00.000Z,
147.14197991091757,-41.433720162742411,238,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,estimate,2017-04-20T00:00:00.000Z,
147.141913440556408,-41.433613244907754,239,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,sm,2017-04-20T00:00:00.000Z,
147.141889750009682,-41.433611610432223,240,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,sm,2017-04-20T00:00:00.000Z,
147.14199363475737,-41.43370421954738,241,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,sm,2017-04-20T00:00:00.000Z,
147.144390191676848,-41.43168527447159,242,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,Surveyed & GPS RTK,2017-04-20T00:00:00.000Z,active
147.143394419734904,-41.432530492872836,243,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,estimate,2017-04-20T00:00:00.000Z,
147.143807938275359,-41.433124953745789,244,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,submetre,2017-04-20T00:00:00.000Z,
147.143072341515563,-41.433659778397754,245,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,sm,2017-04-20T00:00:00.000Z,
147.142341180721161,-41.433710374604075,246,Seat without back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,estimate,2017-04-20T00:00:00.000Z,
147.142324008754031,-41.433691847491154,247,Seat without back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,estimate,2017-04-20T00:00:00.000Z,
147.130647091830099,-41.439479843801742,248,Seat without back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,sm,2017-04-20T00:00:00.000Z,
147.167850618260786,-41.455733803646837,249,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2011-12-22T00:00:00.000Z,
147.16778290584034,-41.45568540954563,250,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,submetre,2011-12-22T00:00:00.000Z,
147.167781197743352,-41.455857506090389,251,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2011-12-22T00:00:00.000Z,
147.16770826783906,-41.455985486772541,252,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2011-12-22T00:00:00.000Z,
147.167646625769123,-41.456112416893241,253,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2011-12-22T00:00:00.000Z,
147.167571566200394,-41.456082595171075,254,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,submetre,2011-12-22T00:00:00.000Z,
147.167624089281446,-41.456669416095501,255,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2011-12-22T00:00:00.000Z,
147.167522362352258,-41.456351721403628,256,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2011-12-22T00:00:00.000Z,
147.16754012843154,-41.456286591892272,257,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2011-12-22T00:00:00.000Z,
147.167539605866864,-41.456588356212457,258,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2011-12-22T00:00:00.000Z,
147.167534075832833,-41.456521072704398,259,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2011-12-22T00:00:00.000Z,
147.134015526848998,-41.437681789189476,260,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,submetre,2011-12-22T00:00:00.000Z,
147.133451996582465,-41.437671419911496,261,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,sm,2012-01-09T00:00:00.000Z,
147.13354553722715,-41.437215038453502,262,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,sm,2012-01-09T00:00:00.000Z,
147.151464172654471,-41.452928153219673,263,Seat with back,,,LCC Parks,LCC Parks,ORDERSR,,d,2012-01-23T00:00:00.000Z,
147.151506868560404,-41.452898305511397,264,Seat with back,,,LCC Parks,LCC Parks,ORDERSR,,d,2012-01-23T00:00:00.000Z,
147.151867731594024,-41.452784625826062,265,Picnic Table,,,LCC Parks,LCC Parks,Ordersr,,e,2012-01-23T00:00:00.000Z,
147.151840782861626,-41.45277512873561,266,Picnic Table,,,LCC Parks,LCC Parks,Ordersr,,e,2012-01-23T00:00:00.000Z,
147.152048848098644,-41.452901866321945,267,Seat with back,,,LCC Parks,LCC Parks,ORDERSR,,e,2012-01-23T00:00:00.000Z,
147.152081885229194,-41.452867872391892,268,Seat with back,,,LCC Parks,LCC Parks,ORDERSR,,e,2012-01-23T00:00:00.000Z,
147.366388227589368,-41.309981622702345,269,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,,
147.366200648863298,-41.309921719193746,270,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,,
147.364743880185102,-41.311631907221894,271,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.363969035899174,-41.311537898816098,272,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.364187391715348,-41.311331532050069,273,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.363785985160064,-41.311090315128965,274,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.363749027086385,-41.310771409740411,275,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.363972963360737,-41.310150207215443,276,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.363925517407637,-41.309601271278211,277,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.364262047414655,-41.309438822541296,278,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.364321891494342,-41.309853376040273,279,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.364933946808037,-41.309422567548374,280,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.364949115849356,-41.309495957675615,281,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.364658858284002,-41.309538997699335,282,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.364537633915859,-41.309397371202451,283,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.364679140257238,-41.309240882977861,284,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.364901240718211,-41.309080110861629,285,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.365017398501692,-41.308643798142526,286,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.365346111616986,-41.308506383671634,287,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.365821398403909,-41.308524102089635,288,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.366046502747565,-41.308756520972551,289,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.365553187337412,-41.308816663213427,290,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.366108861546167,-41.309101478167541,291,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.366548047145159,-41.309338413315793,292,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.366388227589368,-41.309981622702345,293,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.366200648863298,-41.309921719193746,294,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-01-31T00:00:00.000Z,
147.364313571868394,-41.311651017855503,295,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,,,
147.123978802155762,-41.438532979718737,296,Seat with back,,,LCC Parks,LCC Parks,ORDERSR,,p,2012-03-01T00:00:00.000Z,
147.123698615795377,-41.438585712453154,297,Seat with back,,,LCC Parks,LCC Parks,ORDERSR,,p,2012-03-01T00:00:00.000Z,
147.124659339096212,-41.438330859873808,298,Seat with back,,,LCC Parks,LCC Parks,ORDERSR,,p,2012-03-01T00:00:00.000Z,
147.123926721679851,-41.437793035973762,299,Seat with back,,,LCC Parks,LCC Parks,ORDERSR,,p,2012-03-01T00:00:00.000Z,
147.223959259779861,-41.251257778631221,300,Seat without back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,sm,2012-03-01T00:00:00.000Z,
147.223962820930353,-41.251216741912813,301,Seat without back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,sm,2012-03-01T00:00:00.000Z,
147.22396459240602,-41.251168221361944,302,Seat without back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,sm,2012-03-01T00:00:00.000Z,
147.223963949016991,-41.251124520196278,303,Seat without back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,sm,2012-03-01T00:00:00.000Z,
147.116813929869295,-41.444223321053308,304,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,submetre,2017-04-20T00:00:00.000Z,
147.116919595934576,-41.444266320194295,305,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,submetre,2017-04-20T00:00:00.000Z,
147.117036806049384,-41.44431006502851,306,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,submetre,2017-04-20T00:00:00.000Z,
147.13891882517791,-41.436420338543627,307,Seat without back,,,LCC Parks,LCC Parks,ORDERSR,,e,2012-04-04T00:00:00.000Z,
147.138948406286517,-41.436437936002498,308,Seat without back,,,LCC Parks,LCC Parks,ORDERSR,,e,2012-04-04T00:00:00.000Z,
147.13907921944238,-41.436492893340834,309,Seat without back,,,LCC Roads,LCC Roads,ORDERSR,,e,2012-05-10T00:00:00.000Z,
147.139160897010584,-41.436450831997448,310,Seat without back,,,LCC Roads,LCC Roads,ORDERSR,,e,2012-05-10T00:00:00.000Z,
147.188509912380169,-41.431167043185191,311,Seat with back,,steel,LCC Parks,LCC Parks,MANNC,,Submetre GPS,2015-08-14T00:00:00.000Z,
147.118173504186444,-41.391275458341013,312,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,sm,2012-05-17T00:00:00.000Z,
147.117286448251207,-41.380201785784216,313,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,sm,2012-05-17T00:00:00.000Z,
147.147877118735664,-41.439299695842863,314,Picnic Table,,,LCC Parks,LCC Parks,Ordersr,,e,2012-05-17T00:00:00.000Z,
147.145335482621533,-41.435656151990358,315,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,submetre,2012-05-17T00:00:00.000Z,
147.145549578693505,-41.435421653457205,316,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,submetre,2012-05-17T00:00:00.000Z,
147.144449617265849,-41.436134251730046,317,Seat with back,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,submetre,2012-05-17T00:00:00.000Z,
147.146772409952774,-41.434285903101056,318,Seat without back,,,LCC Parks,LCC Parks,ORDERSR,,e,2012-05-22T00:00:00.000Z,
147.137525106535321,-41.438244184409271,319,Seat without back,,STEEL,LCC Roads,LCC Roads,ORDERSR,,estimate,2017-04-19T00:00:00.000Z,
147.141711526554502,-41.437330589910069,320,Seat without back,,STONE,LCC Parks,LCC Parks,ORDERSR,,estimate,2010-03-19T00:00:00.000Z,
147.141580251097508,-41.437385264323026,321,Seat without back,,STONE,LCC Parks,LCC Parks,ORDERSR,,estimate,2010-03-19T00:00:00.000Z,
147.141590646000282,-41.437396405578482,322,Seat without back,,STONE,LCC Parks,LCC Parks,ORDERSR,,estimate,2010-03-19T00:00:00.000Z,
147.136123814533619,-41.437907365302273,323,Seat with back,,,LCC Roads,LCC Roads,ORDERSR,,t,2012-06-06T00:00:00.000Z,
147.135954136619461,-41.437761600414071,324,Seat with back,,,LCC Parks,LCC Parks,ORDERSR,,t,2012-06-06T00:00:00.000Z,
147.136279153424226,-41.438080148850226,325,Seat with back,,,LCC Roads,LCC Roads,ORDERSR,,t,2012-06-06T00:00:00.000Z,
147.136249437450346,-41.438078778868949,326,Seat with back,,,LCC Roads,LCC Roads,ORDERSR,,t,2012-06-06T00:00:00.000Z,
147.138976576791634,-41.437870419440756,327,Seat with back,,STEEL,LCC Roads,LCC Roads,ORDERSR,,Submetre GPS,2017-04-19T00:00:00.000Z,
147.139080975827056,-41.437819724901928,328,Seat with back,,STEEL,LCC Roads,LCC Roads,ORDERSR,,Submetre GPS,2017-04-19T00:00:00.000Z,
147.188644910842925,-41.431094178671486,329,Seat without back,, ,LCC Parks,LCC Parks,ORDERSR,,submetre,2012-06-22T00:00:00.000Z,
147.190668186304521,-41.430671089431463,330,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,submetre,2012-06-22T00:00:00.000Z,
147.187996687223205,-41.430926636277157,331,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,,submetre,2012-06-22T00:00:00.000Z,
147.140795177891192,-41.44257102931558,332,Seat without back,,Granite,LCC Roads,LCC Roads,ORDERSR,,e,2012-07-03T00:00:00.000Z,
147.155200594036984,-41.464092937052996,333,Seat with back,,,LCC Parks,LCC Parks,ORDERSR,,,1997-01-11T00:00:00.000Z,
147.155229813308296,-41.464083241580568,334,Seat with back,,,LCC Parks,LCC Parks,ORDERSR,,,1997-01-11T00:00:00.000Z,
147.139022166359922,-41.411540881026859,335,Picnic Table,, ,LCC Parks,LCC Parks,Ordersr,,submetre,2012-07-20T00:00:00.000Z,
147.140254647260093,-41.425219300128745,336,Seat without back,,TIMBER,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140308166746252,-41.425207186350441,337,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140351266997698,-41.425213875045557,338,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140493654929088,-41.425244175666442,339,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140555976919615,-41.425254970781239,340,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140517762181588,-41.425273990101338,341,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140539267247277,-41.425305819099648,342,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140456639790216,-41.425263960946225,343,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140437284436217,-41.425291132483494,344,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140505984772034,-41.425325037763287,345,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140526789727886,-41.425356305546394,346,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140498824743275,-41.425352341240107,347,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140491051261023,-41.425380983990046,348,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140513716850677,-41.425408204204359,349,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.1404782862856,-41.42543305251084,350,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140501193124464,-41.425457815168272,351,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.14043921771372,-41.425451325218667,352,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140415903672476,-41.425421966483867,353,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140296877091231,-41.42544264533948,354,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140239760683045,-41.425434530697231,355,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140321918354772,-41.425354312710688,356,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140286070063468,-41.425320217743248,357,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.14024403100737,-41.425313959192842,358,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140254480627533,-41.425286462562624,359,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140335168929425,-41.425301504092843,360,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.14034911689663,-41.425279123989434,361,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.140358901748527,-41.425248053957432,362,Seat without back,,Timber,LCC YPIPA,LCC YPIPA,ORDERSR,,gd,2017-04-20T00:00:00.000Z,
147.191303324698623,-41.462293959636447,363,Seat with back,,TIMBER,LCC Parks,LCC Parks,RECTORL,0.100000,Submetre GPS,2012-09-28T00:00:00.000Z,active
147.138798905635014,-41.421182776618238,364,Picnic Table,,,LCC Parks,LCC Parks,Ordersr,,d,2012-10-05T00:00:00.000Z,
147.13389285015711,-41.421610363898075,365,Picnic Table,,TIMBER,LCC Parks,LCC Parks,ORDERSR,,e,2012-10-05T00:00:00.000Z,
147.151862934618947,-41.455098971889512,366,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,0.400000,submetre,2012-10-08T00:00:00.000Z,active
147.151854728774111,-41.45521008418519,367,Seat with back,, ,LCC Parks,LCC Parks,ORDERSR,0.500000,submetre,2012-10-08T00:00:00.000Z,active
147.132514611980554,-41.405485659336186,368,Seat without back,,STEEL,LCC Roads,LCC Roads,ORDERSR,,t,2017-04-20T00:00:00.000Z,active
