X,Y,objectid,local,state,thr_id,original_a,commentary
147.140119961433214,-41.438586884583238,1278,LCC, ,0,119 St John Street LAUNCESTON TAS 7250, 
147.140124822424838,-41.439418280629511,1279,LCC,THC,4565,120-124 St John St, 
147.14023076955155,-41.438728064477502,1280,LCC, ,0,123 St John Street LAUNCESTON TAS 7250, 
147.140279254144247,-41.439481145252365,1281,LCC,THC,4567, , 
147.140268700624205,-41.43878652585839,1282,LCC,THC,4568,127-127A St John St, 
147.140336639865922,-41.43967023372803,1283,LCC,THC,4569, , 
147.140340218083338,-41.439553131268383,1284,LCC,THC,4569, , 
147.14031749763555,-41.438841367352133,1285,LCC,THC,4570, , 
147.140569446122214,-41.438886292983838,1286,LCC,THC,4571, , 
147.141415038946946,-41.441047067525503,1287,LCC,THC,4619,7 Frederick St,Chalmers
147.140640542507953,-41.438994296654457,1288,LCC,THC,4572, , 
147.141507082914558,-41.441263135386002,1289,LCC,THC,4573, , 
147.141538902713592,-41.441308133958259,1290,LCC,THC,4574, , 
147.140719659128195,-41.439102290469322,1291,LCC,THC,4575, , 
147.141572637846252,-41.441353130164387,1292,LCC,THC,4576, , 
147.141606392606747,-41.441407133878997,1293,LCC,THC,4577, , 
147.140822295951551,-41.439237278079226,1294,LCC,THC,4578, , 
147.141621353612862,-41.441461160719875,1295,LCC,THC,4579, , 
147.141704126966374,-41.441542126680233,1296,LCC,THC,4580,146-148-148A St John St, 
147.141693367944384,-41.440172993284804,1297,LCC,THC,4581, , 
147.141453080923753,-41.439767949445908,1298,LCC,THC,4612, , 
147.141840315770622,-41.440920438376168,1299,LCC,THC,4582,159-161 St John St, 
147.141904104728724,-41.440749216381406,1300,LCC,THC,4582,159-161 St John St, 
147.142065657304869,-41.441001228222824,1301,LCC,THC,4583, , 
147.142194674385337,-41.441154197069089,1302,LCC,THC,4584, , 
147.1422614075382,-41.441235182457064,1303,LCC,THC,4585, , 
147.142328060513421,-41.441334182990239,1304,LCC,THC,4586, , 
147.142402833990786,-41.441424165888975,1305,LCC,THC,4587, , 
147.142474854439456,-41.441514152147064,1306,LCC,THC,4588, , 
147.142543503606873,-41.441595134993221,1307,LCC,THC,4589, , 
147.142742886741303,-41.441901144218235,1308,LCC,THC,4590, , 
147.14298058235272,-41.441990924470232,1309,LCC,THC,4591, , 
147.143238848997981,-41.442052888551167,1310,LCC, ,0,179A St John Street LAUNCESTON TAS 7250, 
147.143063814088691,-41.442225017082116,1311,LCC,THC,4592, , 
147.143176157005115,-41.442359990444714,1312,LCC,THC,4593, , 
147.143538125851734,-41.442363830589159,1313,LCC, ,0,183A St John Street LAUNCESTON TAS 7250, 
147.143354372840918,-41.443339469153869,1314,LCC, ,0,184 St John Street LAUNCESTON TAS 7250, 
147.143318905345495,-41.442548971066472,1315,LCC,THC,4595, , 
147.143365191852695,-41.442584943558892,1316,LCC,THC,4596, , 
147.144091088369493,-41.442021268015559,1317,LCC, ,0,187A St John Street LAUNCESTON TAS 7250, 
147.14348254047809,-41.442761513503484,1318,LCC,THC,4597, , 
147.143540871086799,-41.443647614229953,1319,LCC,THC,4598, , 
147.143856513018221,-41.442548300077291,1320,LCC,THC,4599, , 
147.143583606914859,-41.443701606135775,1321,LCC,THC,4600, , 
147.143720359955978,-41.442851292057576,1322,LCC,THC,4601, , 
147.14396955570885,-41.442836399972435,1323,LCC,THC,4602, , 
147.143745383247193,-41.443180824172877,1324,LCC,THC,4603, , 
147.143761084146064,-41.443297902572468,1325,LCC,THC,4604, , 
147.144106460059191,-41.443628892075431,1326,LCC,THC,4605, , 
147.1442030457832,-41.443727853980945,1327,LCC,THC,4606, , 
147.144226947883169,-41.443709808939985,1328,LCC,THC,4608, , 
147.144219286357583,-41.443817909013212,1329,LCC,THC,4607, , 
147.144327484343592,-41.443808765786549,1330,LCC,THC,4608, , 
147.144362778932646,-41.443853759197346,1331,LCC,THC,4609, , 
147.1443959387544,-41.443907762815194,1332,LCC,THC,4610, , 
147.201812592687816,-41.457152506339121,1333,LCC,THC,4621, , 
147.201171877098432,-41.457020092168975,1334,LCC, ,0,315 St Leonards Road ST LEONARDS TAS 7250, 
147.199589353306806,-41.459417270882398,1335,LCC,THC,4622, , 
147.198126426019769,-41.458645153751071,1336,LCC,THC,4623, , 
147.199118688085008,-41.460562040339418,1337,LCC,THC,4624, , 
147.19871595979896,-41.460823954495872,1338,LCC,THC,4624, , 
147.196243005984229,-41.460251719146477,1339,LCC,THC,4625, , 
147.193772849421407,-41.462615873735587,1340,LCC,THC,4626, , 
147.197092290651455,-41.46379922505767,1341,LCC,THC,4626, , 
147.196864558343606,-41.461511708415586,1342,LCC,THC,4627, , 
147.197029630682493,-41.461889741129241,1343,LCC,THC,4628, , 
147.194143759150649,-41.46243509821764,1344,LCC,THC,4626, , 
147.193951026986383,-41.462534505903271,1345,LCC,THC,4626, , 
147.145856795018062,-41.437041120163954,1346,LCC,THC,4629, , 
147.145726352137444,-41.437178830744507,1347,LCC,THC,4630, , 
147.129698120323582,-41.443492909758639,1348,LCC,THC,11450, , 
147.131270161341519,-41.443617232299452,1349,LCC,THC,9736, , 
147.13125763501435,-41.44340106563039,1350,LCC,THC,11447, , 
147.13160989778757,-41.443616844145176,1351,LCC,THC,11447, , 
147.154326181316378,-41.457045861318292,1352,LCC,THC,4631, , 
147.139839664007951,-41.431374883306006,1353,LCC,THC,4649, , 
147.139413945038882,-41.431552882197117,1354,LCC, ,0,2-10 Tamar Street LAUNCESTON TAS 7250, 
147.140316032138884,-41.431491401572686,1355,LCC,THC,4634, , 
147.140092549235561,-41.431590757059581,1356,LCC,THC,4634, , 
147.140133758480829,-41.431329487674866,1357,LCC,THC,4634, , 
147.143291140275522,-41.43269087138723,1358,LCC, ,0,City Park 45-55 Tamar Street LAUNCESTON TAS 7250, 
147.140956708289508,-41.433256099605387,1359,LCC,THC,4639, , 
147.14100541967963,-41.433310085248607,1360,LCC,THC,4640, , 
147.14107862610993,-41.433400071058337,1361,LCC,THC,4641, , 
147.14107862610993,-41.433400071058337,1362,LCC,THC,4642, , 
147.143263609112495,-41.434388201991112,1363,LCC,THC,4643, , 
147.143250336919891,-41.434775543318253,1364,LCC,THC,4643, , 
147.142852288357034,-41.435127332816123,1365,LCC,THC,4644, , 
147.142916559533433,-41.435343434254506,1366,LCC,THC,4645, , 
147.143016042287883,-41.435514454122611,1367,LCC,THC,4646, , 
147.143155744092525,-41.435631378550518,1368,LCC,THC,4647, , 
147.142916452723199,-41.435676713813642,1369,LCC,THC,4647, , 
147.143239332618919,-41.435541198990748,1370,LCC,THC,4647, , 
147.143251539765089,-41.435649274414736,1371,LCC,THC,4647, , 
147.143251361523852,-41.435568206669622,1372,LCC,THC,4647, , 
147.143095936118868,-41.435649468058358,1373,LCC,THC,4647, , 
147.143350928383711,-41.435722494609003,1374,LCC,THC,4648, , 
147.126510957010538,-41.439235890595697,1375,LCC,THC,4652, , 
147.122259961165327,-41.435718534647307,1376,LCC,THC,4653, , 
147.127113676939473,-41.440289109132742,1377,LCC,THC,3874, ,King's Bridge
147.154322752600905,-41.4375625721189,1378,LCC,THC,4654, , 
147.13857621559589,-41.446274894903389,1379,LCC,THC,4655, , 
147.138410223926741,-41.446356162548355,1380,LCC,THC,6361, , 
147.138054617280574,-41.446500710397771,1381,LCC,THC,4656, , 
147.14609044260655,-41.441932972185349,1382,LCC,THC,4657, , 
147.130302102837362,-41.443456197098321,1383,LCC,THC,4739, , 
147.129848104474519,-41.443726936611739,1384,LCC,THC,4740, , 
147.129500794576245,-41.443952516579294,1385,LCC,THC,9827, , 
147.13705794860104,-41.404652741433665,1386,LCC,THC,4398, , 
147.166464030076924,-41.480989603584078,1387,LCC,THC,4658, , 
147.166447904469578,-41.480790741770889,1388,LCC,THC,4658, , 
147.134725533837269,-41.437569175344571,1389,LCC,THC,11007, , 
147.133643965442815,-41.437759595357043,1390,LCC,THC,4659, ,QVMAG
147.134704930566784,-41.437729783353198,1391,LCC, ,0,7 Wellington Street LAUNCESTON TAS 7250, 
147.134766080083068,-41.437785309033295,1392,LCC,THC,4661,9 Wellington St, 
147.133980610409594,-41.438191566136716,1393,LCC,THC,11008,10-16 Wellington St, 
147.134823767185509,-41.437839286737322,1394,LCC,THC,6305,11 Wellington St, 
147.13482778397406,-41.437929357517262,1395,LCC,THC,6306,13 Wellington St, 
147.134943847268062,-41.437965251634559,1396,LCC,THC,6307,15 Wellington St, 
147.135457355292885,-41.438424033131092,1397,LCC,THC,4663, , 
147.135316848208276,-41.438996191251462,1398,LCC,THC,4662,18 Wellington Street LAUNCESTON TAS 7250, 
147.1355893657867,-41.439910122826753,1399,LCC,THC,4664, , 
147.135635442629706,-41.439675872324969,1400,LCC,THC,4664, , 
147.135839317216011,-41.43955948037911,1401,LCC, ,0,22 Wellington Street LAUNCESTON TAS 7250, 
147.135903237472064,-41.439731162575399,1402,LCC, ,0,22 Wellington Street LAUNCESTON TAS 7250, 
147.135925050526851,-41.43992774180176,1403,LCC,THC,4666, , 
147.136319871112505,-41.439250253082555,1404,LCC,THC,3914, , 
147.136655943018496,-41.439682216591933,1405,LCC,THC,4669, , 
147.136098343086729,-41.440182938668883,1406,LCC,THC,4667, , 
147.136438720186646,-41.440224382755154,1407,LCC,THC,4668, , 
147.138171914460685,-41.441539251361093,1408,LCC, ,0,95-97 Wellington Street LAUNCESTON TAS 7250, 
147.138159220424228,-41.441655336000437,1409,LCC,THC,4671, , 
147.138317797797214,-41.441583085112185,1410,LCC,THC,4672, , 
147.138262981565219,-41.441700249058762,1411,LCC,THC,4672, , 
147.138244933357385,-41.443383873886475,1412,LCC,THC,4673, , 
147.138373013608572,-41.441902068571245,1413,LCC, ,0,103-109 Wellington Street LAUNCESTON TAS 7250, 
147.138330964847,-41.44180825784526,1414,LCC,THC,4675, , 
147.138294339638065,-41.441754256623121,1415,LCC,THC,4675, , 
147.138522194303391,-41.442320650568732,1416,LCC,THC,4676, , 
147.138590202261696,-41.442158432911491,1417,LCC,THC,4676, , 
147.138877394252916,-41.444879610213754,1418,LCC, ,0,116-134 Wellington Street LAUNCESTON TAS 7250, 
147.138597553232529,-41.444954944446479,1419,LCC, ,0,116-134 Wellington Street LAUNCESTON TAS 7250, 
147.138705127941819,-41.444932937289821,1420,LCC, ,0,116-134 Wellington Street LAUNCESTON TAS 7250, 
147.13848672901446,-41.444968863943338,1421,LCC, ,0,116-134 Wellington Street LAUNCESTON TAS 7250, 
147.138586377463469,-41.443005146389368,1422,LCC,THC,4678, , 
147.138747007286895,-41.44299594523703,1423,LCC,THC,4678, , 
147.138886070307279,-41.442977762358112,1424,LCC,THC,4678, , 
147.138963534926688,-41.445508787145677,1425,LCC,THC,4679, , 
147.13891607972738,-41.445373731408075,1426,LCC,THC,4679, , 
147.139032363354488,-41.44410352811073,1427,LCC,THC,4680, ,titles
147.139176709049906,-41.444427624962543,1428,LCC,THC,4680, , 
147.139176709049906,-41.444427624962543,1429,LCC,THC,6622, , 
147.139068411179181,-41.44416653731178,1430,LCC,THC,4680, , 
147.13908047842628,-41.444211560417074,1431,LCC,THC,4680, , 
147.13910453602216,-41.44426557656184,1432,LCC,THC,4680, , 
147.139116622551569,-41.444319607177633,1433,LCC,THC,4680, , 
147.139128709101129,-41.444373637791657,1434,LCC,THC,4680, , 
147.139152766797224,-41.444427653924656,1435,LCC,THC,4680, , 
147.139164853397062,-41.44448168453377,1436,LCC,THC,4680, , 
147.139188911163274,-41.444535700658079,1437,LCC,THC,4680, , 
147.139200978562712,-41.444580723747578,1438,LCC,THC,4680, , 
147.139225055649689,-41.444643747377924,1439,LCC,THC,4680, , 
147.139237142350083,-41.44469777797724,1440,LCC,THC,4680, , 
147.139261200256499,-41.444751794084191,1441,LCC,THC,4680, , 
147.139273267746347,-41.444796817164274,1442,LCC,THC,4680, , 
147.139535088160841,-41.445751298815196,1443,LCC,THC,4681, , 
147.13976530298109,-41.446199819829836,1444,LCC,THC,4682, , 
147.139615872247816,-41.446578317751623,1445,LCC,THC,4683, , 
147.140791159739763,-41.44919965376554,1446,LCC,THC,6953, , 
147.140719502898065,-41.449280809214407,1447,LCC,THC,6953, , 
147.140949925244541,-41.449262512068643,1448,LCC,THC,6955, , 
147.14446696178274,-41.454770755162912,1449,LCC,THC,4684,1 Pottery Ct,Glen Dhu
147.143536045271816,-41.45237591915317,1450,LCC,THC,4685, , 
147.143690250776842,-41.452537862104435,1451,LCC,THC,4685, , 
147.144973261505413,-41.436358714285326,1452,LCC,THC,4687, , 
147.144676917120933,-41.436315956475987,1453,LCC,THC,4687, , 
147.144683740456429,-41.436424038502722,1454,LCC,THC,4688, , 
147.144980225077973,-41.436475803667228,1455,LCC,THC,4688, , 
147.144690583819283,-41.436541128052198,1456,LCC,THC,4689, , 
147.144987048934098,-41.436583885672135,1457,LCC,THC,4689, , 
147.144717316910317,-41.43666720013168,1458,LCC,THC,4690, , 
147.144705966387505,-41.436784312559716,1459,LCC,THC,4691, , 
147.145003051153282,-41.436836076906687,1460,LCC,THC,4691, , 
147.144713927122012,-41.436919415794556,1461,LCC,THC,4692, , 
147.145010633369054,-41.436962173046943,1462,LCC,THC,4692, , 
147.144721987579089,-41.437045511350632,1463,LCC,THC,4693, , 
147.145018574708132,-41.437088268731252,1464,LCC,THC,4693, , 
147.144656469624721,-41.437187807642211,1465,LCC,THC,4694, , 
147.143743730850389,-41.437441163043175,1466,LCC,THC,4695, , 
147.143759610062943,-41.437658677307674,1467,LCC, ,0,18 Welman Street LAUNCESTON TAS 7250, 
147.143859315784255,-41.438017501675986,1468,LCC,THC,4696, , 
147.14453950702071,-41.437773445325234,1469,LCC,THC,8277, , 
147.144608594396317,-41.437998547212871,1470,LCC,THC,4697, , 
147.14452832162641,-41.439529931052938,1471,LCC,THC,4698, , 
147.143574158209844,-41.448538664424447,1472,LCC,THC,7953, , 
147.14266508198051,-41.449008186999272,1473,LCC,THC,7948, , 
147.14266508198051,-41.449008186999272,1474,LCC,THC,7954, , 
147.142245500556356,-41.449134811995108,1475,LCC,THC,7955, , 
147.251640163222419,-41.517773611249659,1476,LCC,THC,7975, , 
147.138721118791551,-41.432862484424504,1477,LCC,THC,4699, , 
147.138469654906288,-41.432808742013499,1478,LCC,THC,4700, , 
147.138420055630007,-41.432983571712327,1479,LCC, ,0,29-45 William Street LAUNCESTON TAS 7250, 
147.137004977732829,-41.432846710404817,1480,LCC, ,0,77 Esplanade LAUNCESTON TAS 7250, 
147.137080563650642,-41.432964053684529,1481,LCC, ,0,77 Esplanade LAUNCESTON TAS 7250, 
147.137586203606162,-41.433197126831395,1482,LCC,THC,4703, , 
147.134744197155271,-41.433281558453409,1483,LCC,THC,4702, , 
147.140807743738151,-41.43137978807254,1484,LCC, ,0,First Floor 8 Boland Street LAUNCESTON TAS 7250,Gasworks
147.140757879173549,-41.431511514374868,1485,LCC, ,0,Willis St, 
147.140953532398186,-41.43149468921979,1486,LCC, ,0,Willis St, 
147.141109404418216,-41.431650641469538,1487,LCC, ,0,Willis St, 
147.004099673339397,-41.316254603035063,1488,LCC,THC,4704,St Matthias Church 431 Windermere Road WINDERMERE TAS 7252, 
146.98267399693853,-41.304531690621857,1489,LCC, ,0,9 Woodlawn Road SWAN BAY TAS 7252, 
147.143686841349876,-41.43596098916241,1490,LCC,THC,4705, , 
147.143618195032332,-41.436042142837628,1491,LCC,THC,4706, , 
147.14349513250778,-41.43619843148366,1492,LCC,THC,4707, , 
147.146889064838405,-41.433410814424171,1493,LCC,THC,4708, , 
147.146703907960017,-41.433361736110719,1494,LCC, ,0,6 York Street LAUNCESTON TAS 7250, 
147.146494443670605,-41.433411317579484,1495,LCC,THC,4709, , 
147.14338093861727,-41.436468800379394,1496,LCC,THC,4710, , 
147.146448753588572,-41.433529401742824,1497,LCC, ,0,10 York Street LAUNCESTON TAS 7250, 
147.146139473850525,-41.433314699102155,1498,LCC, ,0,10 York Street LAUNCESTON TAS 7250, 
147.145919510031064,-41.433493116213022,1499,LCC,THC,4712, , 
147.143139170280534,-41.436532154288066,1500,LCC,THC,4713, , 
147.145622801173658,-41.433763718799305,1501,LCC,THC,4714, , 
147.143263724713108,-41.437162527750083,1502,LCC,THC,4715, , 
147.143206933019769,-41.436865349316534,1503,LCC,THC,4715, , 
147.145246411133456,-41.433782209706536,1504,LCC,THC,4716, , 
147.1429049005541,-41.43668557387705,1505,LCC,THC,4717, , 
147.14505350950887,-41.433908558841914,1506,LCC,THC,4718, , 
147.144892166289367,-41.434070898128198,1507,LCC,THC,4719, , 
147.14432286155099,-41.434768361490001,1508,LCC, ,0,22 York Street LAUNCESTON TAS 7250, 
147.14462777335396,-41.434389900945462,1509,LCC, ,0,22 York Street LAUNCESTON TAS 7250, 
147.141340432188258,-41.438185689831634,1510,LCC, ,0,49 York Street LAUNCESTON TAS 7250, 
147.141197232768491,-41.438024515262278,1511,LCC,THC,4721,49-49A York St, 
147.143873406625431,-41.435118599436514,1512,LCC, ,0,50 York Street LAUNCESTON TAS 7250, 
147.143648391326707,-41.435405575689089,1513,LCC,THC,4723, , 
147.143230852481338,-41.435821727229872,1514,LCC,THC,4724, , 
147.143141698218159,-41.435884891049838,1515,LCC,THC,4725, , 
147.142928496739813,-41.435928910296539,1516,LCC,THC,4726, , 
147.142828568202219,-41.436046132565238,1517,LCC,THC,4727, , 
147.142626761009353,-41.43604638292561,1518,LCC,THC,4728, , 
147.140369880284453,-41.438625336699829,1519,LCC, ,0,67 York Street LAUNCESTON TAS 7250, 
147.142565449850338,-41.436307677897695,1520,LCC,THC,4730, , 
147.142379537004899,-41.436461036489831,1521,LCC,THC,4731, , 
147.137825476490093,-41.439835301743621,1522,LCC,THC,4732, , 
147.139130371199968,-41.438454302789424,1523,LCC, ,0,122 York Street LAUNCESTON TAS 7250, 
147.139290943053084,-41.438591225883989,1524,LCC, ,0,122 York Street LAUNCESTON TAS 7250, 
147.133221991795978,-41.441957601063457,1525,LCC,THC,4734, , 
147.135502559298345,-41.441108228529458,1526,LCC,THC,4734, , 
147.134985304723727,-41.440469300962192,1527,LCC,THC,4735, , 
147.135202324465922,-41.440351948042888,1528,LCC,THC,4735, , 
147.135863255826735,-41.440143995881762,1529,LCC,THC,4735, , 
147.135659787686336,-41.440387439700487,1530,LCC,THC,4735, , 
147.133400633269474,-41.44183381237692,1531,LCC,THC,4736, , 
147.133194072459986,-41.441768474996906,1532,LCC,THC,4736, , 
147.133289315513622,-41.441896994199325,1533,LCC,THC,4736, , 
147.133017228720803,-41.441984860623485,1534,LCC,THC,4736, , 
147.133169216531314,-41.441993307712423,1535,LCC,THC,4736, , 
147.132871496139785,-41.44188980219166,1536,LCC,THC,4736, , 
147.13307951128121,-41.441912868772683,1537,LCC,THC,4738, , 
147.13307951128121,-41.441912868772683,1538,LCC,THC,4738, , 
147.155542434829101,-41.445450958998535,1,LCC,THC,3707,House, 
147.155655058484484,-41.445618116243111,2,LCC,THC,3709,House, 
147.155742190253676,-41.44579355248235,3,LCC,THC,3708,House, 
147.156565790328983,-41.44732371535077,4,LCC,THC,11039, , 
147.148725065607806,-41.436317089938363,5,LCC,THC,3710,Pontefore, 
147.148044472191827,-41.43631999354227,6,LCC,THC,3711,House,
147.145907609970607,-41.436721843478942,7,LCC,THC,3712,House, 
147.145876238632923,-41.436949114018418,8,LCC,THC,3712,House, 
147.145766706367397,-41.436713014541638,9,LCC,THC,3713, , 
147.145737536209538,-41.436952246983097,10,LCC,THC,3713, , 
147.145627578123623,-41.436695175634426,11,LCC,THC,3714, , 
147.145606068100022,-41.436934398346999,12,LCC,THC,3714, , 
147.145462834799901,-41.436677368948651,13,LCC,THC,3715, , 
147.145312195716315,-41.436650536663102,14,LCC,THC,3716, , 
147.14529645011126,-41.436898759588892,15,LCC,THC,3717, , 
147.145141900704601,-41.436889947119532,16,LCC,THC,3717, , 
147.145153437435852,-41.436632721974455,17,LCC,THC,3717, , 
147.110591010437361,-41.381283722753587,18,LCC, ,0,'Eastfield' 208 Alanvale Road NEWNHAM TAS 7248, 
147.109196937801556,-41.380812360184571,19,LCC,THC,3719, , 
147.136793277289399,-41.419695730026064,20,LCC,THC,3720, , 
147.135384520233487,-41.445711220450221,21,LCC,THC,3721, , 
147.135465757843946,-41.445918298153693,22,LCC,THC,3721, , 
147.135126490497328,-41.446133826830483,23,LCC,THC,3722, , 
147.145894433336139,-41.43993354628595,24,LCC,THC,3723, , 
147.149212632076171,-41.439007086275986,25,LCC,THC,3724, , 
147.149127623569541,-41.438998188952297,26,LCC,THC,3725, , 
147.149056161933032,-41.438998281561318,27,LCC,THC,3726, , 
147.145653892521153,-41.438141349341677,28,LCC,THC,3727, , 
